Ticker,AAME,ACGL,AFG,AFL,AGO,AIG,AIZ,ALL,ANTM,BHF,CB,CI,CINF,CNA,CNFR,ERIE,ESNT,GL,GNW,HIG,HRTG,HUM,L,LMND,LNC,MET,MKL,MMC,MTG,PFG,PGR,PRI,PRU,RDN,RGA,RLI,SAFT,SIGI,TRV,UNAM,UNM,UVE,WRB
AAME,1.0,0.8478278415456378,0.7734685415895325,0.8706669651546011,0.4743402926289849,0.7605912019753875,0.934959519679045,0.943740152011124,0.9385451537267214,-0.09604681914613596,0.8610043730987638,0.9390700089032616,0.8704887890349907,0.827426096382708,0.8347559440778278,0.8980579447156898,0.8127845873985559,0.8716344743577574,0.9042315709056523,0.9437104855683291,0.9180427927830126,0.9661926753126291,0.6481262523581045,0.04454444170953231,0.8738484613614215,0.9034685438307515,0.8723325606650588,0.7669531000128826,0.7147565809583372,0.9097971161878495,0.9565763172712315,0.9608926207375676,0.8898865616591916,0.6299895544685146,0.9211564954831503,0.9205769893990847,0.9437052634013972,0.9404647659853811,0.9345244251871792,0.44335761460637796,0.9320141528232058,0.9805085704463049,0.8808474023876027
ACGL,0.8478278415456378,1.0,0.8899347689858081,0.9124183540141794,0.834593181724748,0.8156579212254426,0.917107938418753,0.9237561031786473,0.8813999276921126,0.09700484717713444,0.9745473716026809,0.8864978477390596,0.9148059810290473,0.9618957456845567,0.8112792960432688,0.9020041516159875,0.834469939617436,0.9139214464625596,0.8763501303658912,0.9488115391382297,0.8371774088393342,0.8432898656207177,0.8725112284830867,-0.07785992746604838,0.8577676808726572,0.8960710862978092,0.9607784309952841,0.9407294265382085,0.727877012579008,0.9200771566724074,0.9497317506608371,0.8870829314571789,0.8653159448529504,0.8433818289520268,0.9130754187871202,0.8947681968970373,0.9245736108596262,0.9674522533536066,0.9535798028271371,0.19650428961021646,0.9156125469297877,0.82274539960647,0.9136530380589754
AFG,0.7734685415895325,0.8899347689858081,1.0,0.9124499090206755,0.7827941029178884,0.7513925152772025,0.8765155838060178,0.8616314740441386,0.859276724147955,0.01429281830444857,0.9370335223996048,0.869094772758752,0.7945795605832734,0.8206232426968089,0.8135445217558829,0.7454638948569583,0.7147589478354682,0.9297035794290598,0.8849671920604578,0.8892969409408759,0.8185620374033524,0.813917504601082,0.8548059852211969,-0.07607728039153103,0.9030790479504833,0.848425840027436,0.8999941306659773,0.9477605376081083,0.6102123282127646,0.9095198857343286,0.8580708453584366,0.853832320489837,0.9091998389052411,0.9027864634299615,0.8797209342236564,0.8197144699165607,0.8029233471977631,0.8769642868325404,0.8847709949002696,0.22169234286919717,0.8988097189525586,0.7578369730668049,0.9352518638185205
AFL,0.8706669651546011,0.9124183540141794,0.9124499090206755,1.0000000000000002,0.7405303486206412,0.767588912485026,0.9078845951395683,0.9409235036164871,0.9027973827910293,-0.1650494256147262,0.9541650531864736,0.9151869484031373,0.8827762248129785,0.8255329630730873,0.8180945004604117,0.8134861819346652,0.8373491355609122,0.9696256787509446,0.9174495834263049,0.9256430765817631,0.8483689752208923,0.8813713501490574,0.7809164861241557,-0.163719627200454,0.9241483156757848,0.8714994240877625,0.9472015919708465,0.9137272392294924,0.7061248505635418,0.9471938133954616,0.9268130949989459,0.9181151541843204,0.9316561208557161,0.8633095376343585,0.909111384572708,0.9343607930983666,0.8941939268389095,0.920677119619857,0.9218481122602024,0.18464888647781655,0.9329574439453183,0.8242507862104771,0.9501952851931325
AGO,0.4743402926289849,0.834593181724748,0.7827941029178884,0.7405303486206412,1.0,0.6940006328727992,0.6677601689039111,0.6766930924143728,0.6104734224234694,0.2138330077721719,0.8195021923873907,0.6182528896004371,0.6291619772483444,0.8077738326437275,0.6644628066910147,0.6584835923168144,0.5485459156035518,0.7739461915260557,0.6655936695249559,0.6979198054224723,0.5962357927410505,0.509054782280837,0.8885065213873736,-0.03961135182110851,0.6871814997156563,0.6888449580715978,0.7408167919749115,0.8760168310675859,0.5162381919544565,0.7215715631843375,0.6557651935929144,0.5514171323652577,0.6643547875590963,0.8485109297365251,0.679536725598991,0.6743779674179831,0.5973309444495952,0.7137812151075336,0.7057970260057153,0.05798314561278235,0.6793097506686508,0.4326157831160652,0.7293166810655829
AIG,0.7605912019753875,0.8156579212254426,0.7513925152772025,0.767588912485026,0.6940006328727992,1.0,0.8971377615569472,0.8209841530526448,0.8768656946282223,0.3218719247578466,0.869231059227684,0.870386952832934,0.6191657720632894,0.8421512481438878,0.8815244803183586,0.7669304444169062,0.5249502611498016,0.8417504995942285,0.860251639729466,0.8805002458656075,0.9023633251043569,0.8155311603527083,0.9052058690224368,0.2960073221761441,0.9054107737300611,0.9080779817804286,0.7616013221686013,0.8757022846328653,0.5332113291675821,0.8631460897451038,0.7935295185837293,0.6960177284862342,0.8953599391303737,0.7712566665215507,0.8996029208429033,0.707334050549478,0.699851981242022,0.8502754292633361,0.871511653132479,0.5572412036381729,0.8977748900343769,0.7967047493274154,0.8885030185120771
AIZ,0.934959519679045,0.917107938418753,0.8765155838060178,0.9078845951395683,0.6677601689039111,0.8971377615569472,1.0,0.9762858987334663,0.9949968297882371,0.11179332239952326,0.957644721498298,0.9938766442315679,0.8253815148128998,0.9189736291215063,0.8733606116775299,0.9225953162185142,0.7256104688640527,0.9520125702132262,0.9183345341333292,0.9934652196477197,0.9659921796160916,0.9752345023286844,0.8562306788654094,0.13771582899412557,0.9592932809442136,0.9830916552297414,0.9064131050313561,0.9037786144160652,0.6252937181741968,0.9417261126857738,0.9609637153164282,0.9059230108915022,0.9712938952820248,0.7612887083986508,0.9988711628118874,0.8950989829988946,0.9046497755990022,0.9806025211078465,0.992577900745941,0.47189003022512743,0.9956094825813969,0.9478070109014743,0.955900484685893
ALL,0.943740152011124,0.9237561031786473,0.8616314740441386,0.9409235036164871,0.6766930924143728,0.8209841530526448,0.9762858987334663,1.0,0.9733351679924008,-0.034057487972065134,0.9509070236090104,0.9755248237132018,0.8796705320582743,0.9023123443942509,0.8287449365677872,0.9352455150724385,0.79637983168295,0.9636626018778579,0.9065220953103311,0.9796339889458444,0.9234562893583949,0.9657340517367033,0.7962122771277564,0.02902452414562228,0.9286660267678999,0.9504884349889383,0.929705519628166,0.8803104518634086,0.6670696881658922,0.9325228822184682,0.9756265756096417,0.9357517176278819,0.9430659258062231,0.7474469744906679,0.9740170632844293,0.9538428256255921,0.9404958512132825,0.9778116020341825,0.981007702691833,0.3746191759289103,0.9743544520895454,0.9259184637680392,0.9376076583036589
ANTM,0.9385451537267214,0.8813999276921126,0.859276724147955,0.9027973827910293,0.6104734224234694,0.8768656946282223,0.9949968297882371,0.9733351679924008,1.0,0.06544560858364228,0.9372122219007553,0.9992721471700271,0.8077821566904205,0.8793671215241334,0.8500628464352169,0.9028654678864301,0.7116188889327717,0.9462963643235881,0.9055956645528941,0.9821484323602556,0.9628032162366863,0.9886601368607916,0.8177930431511663,0.1354198340970809,0.9579320367392135,0.971391810713033,0.8897617326468571,0.8744049623843132,0.5993765137246283,0.9250782165589255,0.950633515595794,0.904816640769213,0.9748221126929982,0.7322894669583757,0.9947103316562201,0.8877150582120095,0.8941949759800477,0.9640589738540901,0.9809859972554488,0.4816957720159508,0.991935649205824,0.9555013933550259,0.9481173150237708
BHF,-0.09604681914613596,0.09700484717713444,0.01429281830444857,-0.1650494256147262,0.2138330077721719,0.3218719247578466,0.11179332239952326,-0.034057487972065134,0.06544560858364228,0.9999999999999999,0.05976267393852097,0.043538840338919936,-0.25152663663891867,0.30369422258346523,0.19670100559677195,0.14713151244671158,-0.39909566008704317,-0.06148715292093446,-0.033417568778656925,0.07347432215982502,0.18710449673164717,-0.022536748247082114,0.4186399754897969,0.6596462374362891,0.08388265219461971,0.23118847706180273,-0.13676861547503757,0.12043231955776565,-0.2833297961143979,0.009035796900308658,-0.05248791200845667,-0.23277218312548473,0.03750290031054765,-0.051633746796683325,0.12667776152394583,-0.2311569375126945,-0.15064738387632112,0.06721952681735868,0.08770360776282499,0.46619198479057555,0.0683389889187989,0.023005722901284897,-0.02215921956509987
CB,0.8610043730987638,0.9745473716026809,0.9370335223996048,0.9541650531864736,0.8195021923873907,0.869231059227684,0.957644721498298,0.9509070236090104,0.9372122219007553,0.05976267393852097,1.0,0.9433015015124454,0.8791811952753051,0.9288945637157483,0.8449517307158777,0.8769622864226788,0.798553410298047,0.9706449786850648,0.9175630614007926,0.9725549426461773,0.8881870221329516,0.8949018212317675,0.9028267555509918,-0.036697080071066285,0.9347330846161929,0.9298569284980299,0.9653708320814948,0.9764152732992292,0.6914722848531227,0.9502078582593106,0.9519478549472384,0.8968688562387112,0.9459062514586951,0.8927204737377376,0.9586894394738391,0.9024154924135945,0.9043012550980168,0.9708585611997037,0.9737094548283175,0.2641971013903043,0.9652896059701838,0.8502622702980054,0.9731996700349249
CI,0.9390700089032616,0.8864978477390596,0.869094772758752,0.9151869484031373,0.6182528896004371,0.870386952832934,0.9938766442315679,0.9755248237132018,0.9992721471700271,0.043538840338919936,0.9433015015124454,1.0000000000000002,0.8182945386194491,0.8762121036921446,0.8499451743998151,0.8974546446145419,0.7261429292128636,0.9530350155313155,0.9114697864076082,0.9830681424616251,0.9589098182561281,0.9878112021741768,0.8168386458240278,0.11020598164087982,0.9607955117487216,0.9675230062132966,0.8998448634673267,0.8816607038888575,0.6106214626831094,0.9308956387406816,0.9539312005471421,0.9122687058321932,0.9783590983201432,0.7469852541501919,0.9938437474831608,0.894668772804665,0.8992175543940941,0.9653924781591003,0.981639339787092,0.4599580852521306,0.9933249595676856,0.9524257558775976,0.9544503200515869
CINF,0.8704887890349907,0.9148059810290473,0.7945795605832734,0.8827762248129785,0.6291619772483444,0.6191657720632894,0.8253815148128998,0.8796705320582743,0.8077821566904205,-0.25152663663891867,0.8791811952753051,0.8182945386194491,0.9999999999999998,0.8130216900558115,0.6510386209951484,0.8313470594743302,0.9764770999666774,0.8356425433664278,0.8092286438915464,0.8752706714075771,0.7085424665531105,0.8220674890014532,0.617352177041149,-0.33680027443338084,0.7312452426031134,0.7514401295230658,0.9642000497515193,0.7985955507589537,0.8108670080101567,0.840790507881097,0.9448417047159778,0.9514116710887609,0.7671978965022487,0.7440078391024879,0.810051720046802,0.9179362243387392,0.9770416405761772,0.9059389960472699,0.87836488386303,-0.0011009916658107674,0.8279512779841205,0.8152180759961282,0.8382739819458046
CNA,0.827426096382708,0.9618957456845567,0.8206232426968089,0.8255329630730873,0.8077738326437275,0.8421512481438878,0.9189736291215063,0.9023123443942509,0.8793671215241334,0.30369422258346523,0.9288945637157483,0.8762121036921446,0.8130216900558115,0.9999999999999999,0.8247634669033719,0.9515237997587994,0.6956508816033061,0.8653644074338348,0.8212772113381547,0.9348688629981862,0.8718397769557533,0.8354007031020203,0.9001443808967533,0.14544350385946261,0.8398009216348721,0.9349148958347225,0.866326324805726,0.890636352982511,0.6200804800516342,0.8762632617707953,0.9121458078071915,0.8069378343696181,0.8357486412616595,0.7255908293310566,0.9173619601968471,0.8420163243410291,0.8683266553502889,0.9523485115335621,0.9436388813097689,0.37234420214187747,0.8999675744574257,0.827379414753639,0.8504841843322564
CNFR,0.8347559440778278,0.8112792960432688,0.8135445217558829,0.8180945004604117,0.6644628066910147,0.8815244803183586,0.8733606116775299,0.8287449365677872,0.8500628464352169,0.19670100559677195,0.8449517307158777,0.8499451743998151,0.6510386209951484,0.8247634669033719,0.9999999999999998,0.7728003299939319,0.5824057178474091,0.8518038898670717,0.9503289518582397,0.8753431587662414,0.9398361585092498,0.8101081115053983,0.8317589682944376,0.30642636937325335,0.9215858304570932,0.9046832681008399,0.7484724979754367,0.8592562831347516,0.6555526334634759,0.9262039474930491,0.8016017873359754,0.7748649754531137,0.8894996935587528,0.7595358684605054,0.8692569409415529,0.7843338985156764,0.7252225409694045,0.8483112579994333,0.8500499117435023,0.6190696982950112,0.8882692735789611,0.8235711984591785,0.8831189933495041
ERIE,0.8980579447156898,0.9020041516159875,0.7454638948569583,0.8134861819346652,0.6584835923168144,0.7669304444169062,0.9225953162185142,0.9352455150724385,0.9028654678864301,0.14713151244671158,0.8769622864226788,0.8974546446145419,0.8313470594743302,0.9515237997587994,0.7728003299939319,1.0000000000000002,0.7264043418016355,0.8543931656295315,0.7925577809705228,0.9328432761392538,0.8825182711346713,0.8971185021757815,0.767480835610711,0.16518782878317648,0.8107951263495414,0.9254981409139221,0.8396437247379769,0.7918201529932924,0.6325117117294945,0.8379441117452046,0.9370468299981214,0.852060551005175,0.8200896563642137,0.5958455712185715,0.9164565184144495,0.9035377311012244,0.9134846515344747,0.9508031042656193,0.9414526285716299,0.4260280562092581,0.8944949844692258,0.8925899159898322,0.8124164141716144
ESNT,0.8127845873985559,0.834469939617436,0.7147589478354682,0.8373491355609122,0.5485459156035518,0.5249502611498016,0.7256104688640527,0.79637983168295,0.7116188889327717,-0.39909566008704317,0.798553410298047,0.7261429292128636,0.9764770999666774,0.6956508816033061,0.5824057178474091,0.7264043418016355,1.0000000000000002,0.7597308648734307,0.7690999552264902,0.7887756603934631,0.6143908299250422,0.7377336891762586,0.4936233111648338,-0.42225630736884545,0.6421299838127509,0.6316258485974943,0.9150745472330206,0.7247621591228154,0.8741518454031606,0.7702810520207806,0.8763376359804449,0.9142066089940937,0.6836212946250121,0.7201645707946506,0.705684969190146,0.8773104241604812,0.9283752384539782,0.8195211687808319,0.7838364018956606,-0.09182333668057367,0.7364389649279955,0.7433294310312286,0.777794499414595
GL,0.8716344743577574,0.9139214464625596,0.9297035794290598,0.9696256787509446,0.7739461915260557,0.8417504995942285,0.9520125702132262,0.9636626018778579,0.9462963643235881,-0.06148715292093446,0.9706449786850648,0.9530350155313155,0.8356425433664278,0.8653644074338348,0.8518038898670717,0.8543931656295315,0.7597308648734307,0.9999999999999998,0.9244246854983709,0.954476616138103,0.9005880948989355,0.9137121297878502,0.8547450795098903,-0.013867134595831396,0.9612725593707884,0.9278038429467007,0.9307730357924455,0.9422154306648675,0.6474016681697462,0.9513341317702944,0.9283300507887667,0.8968238215210143,0.9677604496821678,0.8643417536752296,0.9556265629746853,0.9331918129578103,0.873588540370719,0.9410920213288284,0.951747929467808,0.3205717111154696,0.9675750948106558,0.8443033733113948,0.9724521622090494
GNW,0.9042315709056523,0.8763501303658912,0.8849671920604578,0.9174495834263049,0.6655936695249559,0.860251639729466,0.9183345341333292,0.9065220953103311,0.9055956645528941,-0.033417568778656925,0.9175630614007926,0.9114697864076082,0.8092286438915464,0.8212772113381547,0.9503289518582397,0.7925577809705228,0.7690999552264902,0.9244246854983709,1.0,0.9331573886925364,0.9267800572154129,0.8839047594443395,0.7983027215832443,0.08028285528037152,0.944313941724808,0.8960354353729937,0.8842489092199654,0.9114451860949675,0.7760770372186481,0.965790444545034,0.8982727744315461,0.9044566377289084,0.9409280884209595,0.8526201302297836,0.9103441644899782,0.8812885008110964,0.8494930820037287,0.9117550574646575,0.9098465943329571,0.44747142456185435,0.9390274279541271,0.8813446343886704,0.9643749961165741
HIG,0.9437104855683291,0.9488115391382297,0.8892969409408759,0.9256430765817631,0.6979198054224723,0.8805002458656075,0.9934652196477197,0.9796339889458444,0.9821484323602556,0.07347432215982502,0.9725549426461773,0.9830681424616251,0.8752706714075771,0.9348688629981862,0.8753431587662414,0.9328432761392538,0.7887756603934631,0.954476616138103,0.9331573886925364,1.0000000000000002,0.951630229972441,0.9638758827825241,0.8512725612193675,0.08069106336601305,0.9438614017625009,0.969249372548238,0.9385010968749558,0.9206261436618346,0.69819221080974,0.9515943794636188,0.980761783725123,0.9326891097088201,0.9577274270040637,0.7916934585219707,0.9892351208911785,0.9215701512834927,0.9372525244265025,0.9948061934524959,0.9976952772152072,0.41342162012377126,0.9899382761007496,0.9454336078596182,0.9626845308602585
HRTG,0.9180427927830126,0.8371774088393342,0.8185620374033524,0.8483689752208923,0.5962357927410505,0.9023633251043569,0.9659921796160916,0.9234562893583949,0.9628032162366863,0.18710449673164717,0.8881870221329516,0.9589098182561281,0.7085424665531105,0.8718397769557533,0.9398361585092498,0.8825182711346713,0.6143908299250422,0.9005880948989355,0.9267800572154129,0.951630229972441,0.9999999999999999,0.9429839874162386,0.8300475040887537,0.3303359447301227,0.9553414967460853,0.9752713179803865,0.7988222079169698,0.8516963907046097,0.6105333498855773,0.9172737511827119,0.8902420975694755,0.8408716207749117,0.9500275690538601,0.695519436655406,0.9642231170850578,0.8411498232509617,0.8172442351024803,0.9250024342005057,0.938714041563783,0.6506787271146602,0.9626141742390099,0.9397252579591603,0.9145438656847351
HUM,0.9661926753126291,0.8432898656207177,0.813917504601082,0.8813713501490574,0.509054782280837,0.8155311603527083,0.9752345023286844,0.9657340517367033,0.9886601368607916,-0.022536748247082114,0.8949018212317675,0.9878112021741768,0.8220674890014532,0.8354007031020203,0.8101081115053983,0.8971185021757815,0.7377336891762586,0.9137121297878502,0.8839047594443395,0.9638758827825241,0.9429839874162386,0.9999999999999999,0.7249683030685651,0.10189973234156569,0.9213340781815356,0.9404777404738143,0.8737201860396953,0.8085733060385225,0.6104179620183692,0.898019675423269,0.9516079504666373,0.9276199018014782,0.9456790868682853,0.6611043548819842,0.9706835475121056,0.8938792567567957,0.9121823444602628,0.9483089224132332,0.9617472155433152,0.472916430795325,0.9697677468075196,0.978165099179071,0.9150660112390911
L,0.6481262523581045,0.8725112284830867,0.8548059852211969,0.7809164861241557,0.8885065213873736,0.9052058690224368,0.8562306788654094,0.7962122771277564,0.8177930431511663,0.4186399754897969,0.9028267555509918,0.8168386458240278,0.617352177041149,0.9001443808967533,0.8317589682944376,0.767480835610711,0.4936233111648338,0.8547450795098903,0.7983027215832443,0.8512725612193675,0.8300475040887537,0.7249683030685651,1.0,0.2337063302058397,0.8689786164342107,0.8843057645992759,0.7748136074938605,0.9413108749575545,0.47428499872052626,0.8347823419814695,0.762787050718492,0.6440940608014969,0.8517014002195495,0.8379563402472295,0.8682384385576463,0.6891593999231801,0.6650837441582355,0.8382359664262778,0.8541955920259188,0.40254215841838803,0.8569406201492533,0.6738978578244271,0.8595222547594785
LMND,0.04454444170953231,-0.07785992746604838,-0.07607728039153103,-0.163719627200454,-0.03961135182110851,0.2960073221761441,0.13771582899412557,0.02902452414562228,0.1354198340970809,0.6596462374362891,-0.036697080071066285,0.11020598164087982,-0.33680027443338084,0.14544350385946261,0.30642636937325335,0.16518782878317648,-0.42225630736884545,-0.013867134595831396,0.08028285528037152,0.08069106336601305,0.3303359447301227,0.10189973234156569,0.2337063302058397,1.0000000000000002,0.13854368212939594,0.23932286471242012,-0.2451079208383581,0.014484440073027903,-0.11046075048459103,-0.01595466770231476,-0.06298806708458851,-0.16721681077322706,0.0983644678458419,-0.16749961337558691,0.14377715049899129,-0.09268690407299679,-0.16429779876928152,0.035132332871423005,0.060484757799820904,0.8800414093185047,0.09398716288297598,0.15726950778327434,0.004181507038514322
LNC,0.8738484613614215,0.8577676808726572,0.9030790479504833,0.9241483156757848,0.6871814997156563,0.9054107737300611,0.9592932809442136,0.9286660267678999,0.9579320367392135,0.08388265219461971,0.9347330846161929,0.9607955117487216,0.7312452426031134,0.8398009216348721,0.9215858304570932,0.8107951263495414,0.6421299838127509,0.9612725593707884,0.944313941724808,0.9438614017625009,0.9553414967460853,0.9213340781815356,0.8689786164342107,0.13854368212939594,1.0000000000000002,0.9578184213929332,0.8563611714757123,0.9165312923695746,0.5652429660353814,0.9627375964782032,0.8839140782960186,0.8495686671630779,0.9933741642248786,0.8190833139622499,0.9641968491686059,0.8475378002674148,0.8030526885012269,0.9126045532286549,0.9347910692126862,0.48923369421297513,0.9776118522121281,0.873606605000232,0.9659077686826207
