Ticker,Date,Shares (Basic),Shares (Diluted),Revenue,Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Operating Income (Loss),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Short & Long Term Investments,Net Loans,Net Fixed Assets,Total Assets,Total Deposits,Short Term Debt,Long Term Debt,Total Liabilities,Preferred Equity,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Loans & Interbank,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,EBITDA,Total Debt,Free Cash Flow,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Sector,Industry
FHB,2021-06-30,129899575.0,130279650.0,5.512979195139072,-0.6180397322221851,4.894939462916887,-2.820947093425566,2.073992369491321,2.073992369491321,-0.5036626978964097,1.5703296715949113,1.5703296715949113,1.5703296715949113,2.1415009942074605,54.96949063034787,100.55233491953655,2.455863214247198,180.36275043723253,154.54202555809752,1.5351591748979982,1.535235932856743,159.76375435457496,0.0,19.331131147496944,-2.2168159033279564,3.8180790322970624,20.598996082657575,180.36275043723253,1.5703296715949113,0.45742370354848205,2.5045584632749627,-1.960636216016853,3.1897153546236883,-0.17376466700670443,0.4984047777223841,-21.279370953176493,-1.037222620723958,-3.070387431958867,-0.07085527171741711,19.701403864686466,1.6117482661336593,2.531416073039803,1.535235932856743,0.9006778879126556,0.3762,0.28484,0.07622999999999999,0.008709999999999999,0.5735600000000001,7.7559,0.00851,1.57492,1.57033,5.52911,20.659270000000003,0.9033100000000001,1.04026,2,2
FITB,2021-06-30,714948865.0,720501019.0,10.59956863156081,-0.3941701573082716,10.20539847425254,-6.569039980774822,3.636358493477717,3.636358493477717,-0.7564180835669297,2.8799404099107875,2.8799404099107875,2.7314326393756287,4.333095884212761,101.08937819559142,148.01783368470157,3.8723054186270347,287.15989921452143,225.38899421043013,1.9541957094719946,20.462150102802283,255.79977701599893,2.9368452565644465,7.832049991868228,-8.076324455552227,26.18039322995045,31.360122198522525,287.15989921452143,2.8799404099107875,0.6884098522003617,17.374021229524452,-21.926408961817167,-0.5898673128732937,-0.34975661845663536,11.766811949505376,-27.818142475104537,-1.2296998569546784,-8.638433306643249,0.230395232792863,28.18594209371965,-0.2220676942581812,4.324768345678079,22.41634581227428,-17.194979151028793,0.34307,0.25769000000000003,0.0871,0.00951,-6.29522,8.15685,0.07806,2.75264,2.73143,10.68188,28.644009999999998,-17.32851,1.23925,2,2
GS,2021-06-30,356050000.0,360250000.0,148.56627342123525,-5.804302567661346,142.7619708535739,-88.72172102706453,54.04024982650937,54.04024982650937,-12.174878556557946,41.865371269951424,41.865371269951424,40.25815405968078,530.617626648161,1777.8736988202636,336.6023594725885,0.0,3612.902151283831,793.9430950728661,1254.378903539209,608.0333102012492,3341.8015267175574,25.54614850798057,156.41637751561416,-246.02914642609298,330.90909090909093,271.10062456627344,3612.902151283831,41.865371269951424,5.448993754337266,-37.90700902151284,79.50034698126301,94.7120055517002,-5.587786259541985,23.744621790423317,-12.510756419153365,-6.520471894517696,-9.410131852879944,-13.046495489243581,155.59472588480222,237.79597501734906,59.48924358084663,1862.4122137404581,145.5766828591256,0.36375,0.27098,0.1485,0.01114,3.61608,12.326789999999999,0.51549,40.73304,40.25815,150.31878,248.45106,147.29391999999999,6.597389999999999,2,2
HBAN,2021-06-30,1017084250.0,1034289750.0,4.864207539521686,-0.5288653397174244,4.335342199804262,-2.8386629568745123,1.4966792429297495,1.4966792429297495,-0.23881122287057374,1.2578680200591759,1.2578680200591759,1.1486143027135287,1.0596643735471611,29.230687048769457,75.92359877877549,0.7222347509486583,121.59842055864907,98.79629958626197,0.21173950529820101,6.970967274885979,108.44930059492516,2.5872827222739083,8.523723647072785,-0.05704397631321397,2.149301005835164,13.149119963723898,121.59842055864907,1.2578680200591759,0.3084242109138179,0.09185047033483605,-1.4966792429297495,0.6903287980955046,-0.12569011730030197,-6.839476075248739,-4.537413234540901,-0.6893619510393485,-5.1146209270661345,1.4202983254934123,10.442915053542782,6.595830617097385,1.8051034538435675,7.18270678018418,0.42154531648408966,0.30769,0.23614000000000002,0.08735,0.00945,0.367,8.24765,0.059070000000000004,1.16804,1.1486100000000001,4.94649,10.74051,0.42868,0.70102,2,2
IBOC,2021-06-30,63285036.0,63400856.0,8.323878150793421,-0.4689999769088291,7.854878173884592,-4.203949549198516,3.6509286246860766,3.6509286246860766,-0.7605575546172436,2.890371070068833,2.890371070068833,2.890371070068833,31.036962655519982,73.25667653446193,115.99133614221233,7.441902677149974,235.35223246828087,181.08556767750895,9.053111207205152,0.0,200.76902431727422,2.7314930889892084,3.9003258883444727,-5.963263335119639,36.36518724605232,34.583208151006666,235.35223246828087,2.890371070068833,0.44176059704935217,0.8631902383147635,0.7617405039452464,5.4260623862870245,-0.07889483384893099,30.030446276624403,-15.146388559801148,-1.6520439408578331,-1.586303503536293,-0.27898676951617185,35.16260095920472,25.44227478569059,4.092689221735429,9.053111207205152,5.536092446448988,0.43861000000000006,0.34724,0.08358,0.01228,1.91536,5.80539,0.03847,2.89566,2.89037,8.33911,34.6465,5.54622,1.65507,2,2
JPM,2021-06-30,3076825000.0,3081950000.0,40.079495124839795,-1.6350038125212933,38.4444913123185,-22.255390256168983,16.189101056149514,16.189101056149514,-3.0266552020636284,13.162445854085886,13.162445854085886,12.599166112363925,8.240561981862133,428.61240448417396,320.6755463261896,8.736676454841902,1197.0784730446633,739.1787666899204,178.57071010237024,90.66564999432178,1105.9952302925096,10.241243368646474,29.88692224078911,-29.90022550657863,80.51752948620192,91.08324275215367,1197.0784730446633,13.162445854085886,2.7537760184298903,0.12329856097600544,-18.872791576761465,-1.1982673307483898,0.0,5.462775191031652,-35.91492399292655,-4.119145346290498,16.056392868151658,-1.0726974804912475,147.06630542351434,111.46773958046042,18.942877074579407,269.236360096692,0.0,0.40392,0.31435,0.13833,0.01052,0.0,12.14269,0.22491,12.62015,12.599169999999999,40.14625,80.97666,0.0,4.12601,2,2
KEY,2021-06-30,967867250.0,974481250.0,7.153549645003431,-0.5839004085507032,6.569649236452728,-4.360268604449804,2.2093806320029246,2.2093806320029246,-0.36019164042407176,1.8491889915788529,1.8666341707446912,1.7578583477106409,0.9625634151503685,63.504556911690194,102.09329322652437,0.7562998261895753,180.81722967989379,145.90634760802223,1.05184168499907,12.826311434930123,162.72144794987076,1.9497553185348615,7.665616962871272,-5.136065983824727,13.510778170436835,18.095781730023024,180.81722967989379,1.8666341707446912,0.07593783872188407,14.790433371601557,-15.632932906610568,1.6839728830082672,0.15187567744376815,-0.15598042548278893,-21.0665931232643,-0.8496828440772975,-7.1022402945156715,-0.14058762033646108,19.457531891968163,0.0749116517121289,2.2853184707248086,13.878153119929193,-12.835547118017919,0.30885,0.24573000000000003,0.09714,0.00972,-7.301810000000001,8.992230000000001,0.07675,1.76987,1.7578599999999998,7.2024300000000006,16.25636,-12.92326,0.85549,2,2
LARK,2021-06-30,4735145.0,4735815.0,14.084798498252148,-0.5490079321088345,13.535790566143314,-7.86094896021065,5.674841605932664,5.674841605932664,-1.1356017918774277,4.539239814055237,4.539239814055237,4.539239814055237,23.047986460619768,225.58820393110796,153.7538945250184,4.290708146327506,263.7085696970849,226.20098124610018,8.809465741377144,5.451226452046797,236.62115179752587,0.0,15.284380829909953,-0.4960075509706355,10.423337904880153,27.087417899559,263.7085696970849,4.539239814055237,0.5794145252717853,93.88584646993179,-95.96679768952123,3.5867110518464087,0.06651442254395495,-35.51131114707817,-35.556076409234734,-0.7736788704795268,-1.0635972900123845,-0.06229128460465622,48.9398340095633,16.97046865217497,6.25425613120445,5.451226452046797,-88.5104253438954,0.40291,0.32228,0.16758,0.01721,-19.49895,8.73546,0.020669999999999997,4.53988,4.53924,14.086789999999999,27.09125,-88.52296,0.77379,2,2
MS,2021-06-30,1663000000.0,1685250000.0,32.124610591900314,0.2996588043317015,32.42426939623201,-21.97122088710874,10.453048509123276,10.453048509123276,-2.402610888592197,8.050437620531078,7.962023438658953,7.64990357513722,70.08930425752855,443.93888147159174,14.445334520100875,3.7139890224002374,687.5964990357513,191.74484497848985,153.17015279632102,128.06764574988875,623.755525886367,4.598724224892449,18.565198041833558,-7.155021510161697,48.67764426642931,63.84097314938436,687.5964990357513,8.050437620531078,2.2738466102952084,1.2983236908470552,-24.488948227265983,-13.165999109924343,-0.958314790090491,-6.634030559264204,-23.350244770805517,-1.6650348612965435,4.5589675122385405,-1.5962023438658952,26.936062898679722,-7.9460020768431985,12.726895119418485,281.2377985462098,-10.317757009345794,0.32539,0.23813,0.11982999999999999,0.01113,-1.34874,9.77046,0.40902,7.75225,7.6499,32.55442,59.23571999999999,-10.4558,1.6873099999999999,2,2
MTB,2021-06-30,128348250.0,128432500.0,46.215630778813775,-4.087750374710451,42.12788040410332,-26.459564362602922,15.668316041500399,15.668316041500399,-3.7431491250267652,11.925166916473634,11.925166916473634,11.925166916473634,9.80272906001207,56.82382574504117,760.421809121523,8.94587429194324,1171.6743036225255,1000.3415412765461,0.4590504739843887,27.240013236525023,1043.6186479279,9.732738987405837,51.484748798006734,-39.6246510813073,106.91914429758823,128.05565569462559,1171.6743036225255,11.925166916473634,2.510524983940981,0.20763436046172115,-1.7699024779553463,16.96117415763144,-1.1816168026005878,-223.50940766550522,-211.0047301111479,-4.94567963716349,-21.529348101142624,0.0,193.74610009148773,-0.2974558620286921,18.17884102544138,27.69906371050941,18.970470869912212,0.33903,0.25803000000000004,0.09312000000000001,0.01018,1.59079,8.14973,0.02364,11.93299,11.92517,46.24597,118.40059,18.98292,4.948930000000001,2,2
NKSH,2021-06-30,6483230.0,6483230.0,7.11296683906016,-0.30710001033435497,6.805866828725805,-3.851475267729203,2.954391560996602,2.954391560996602,-0.4746091068803667,2.4797824541162354,2.4797824541162354,2.4797824541162354,2.0278472304699973,90.15028003017015,117.27456838643701,1.547839579962457,234.40059970107492,200.07665931950586,0.0,0.0,203.45815280346372,0.0,1.240122593213568,0.0,29.236507111424398,30.942446897611223,234.40059970107492,2.4797824541162354,0.10920482537253808,5.463943127114108,-6.23254149551998,2.1274889214172563,-0.2764054337112828,-10.567572028140294,-27.394369781729168,-1.3881969327017551,0.0,-0.2656083464569358,25.707556264392903,0.4406754040809905,3.0635963863691402,0.0,-2.970741435981756,0.41535,0.34863,0.08014,0.010579999999999999,-1.1979799999999998,6.5753699999999995,0.0,2.47978,2.47978,7.11297,30.94245,-2.97074,1.3882,2,2
PBCT,2021-06-30,418275000.0,420800000.0,4.6418726235741445,-0.2583174904942966,4.383555133079848,-2.858602661596958,1.5249524714828897,0.8664448669201521,-0.311074144486692,0.5553707224334601,0.5553707224334601,0.5218631178707225,12.966492395437262,25.88403041825095,100.69058935361217,0.6404467680608364,152.50118821055133,127.0800855513308,1.393060836501901,3.7381178707224336,134.45888783269962,0.5800855513307985,18.0263783269962,-3.4909695817490496,3.390922053231939,18.042300380228138,152.50118821292776,0.5553707224334601,0.1998574144486692,1.4413022813688212,0.12262357414448669,2.577471482889734,-0.10551330798479087,3.6269011406844105,-1.347671102661597,-0.7523764258555133,-11.29990494296578,0.057747148288973385,8.761644486692015,9.991444866920151,1.724809885931559,5.1311787072243344,2.0529942965779466,0.32852,0.11243,0.028919999999999998,0.0034200000000000003,3.9339699999999995,7.45242,0.03365,0.5250100000000001,0.52186,4.6698900000000005,17.567629999999998,2.0653900000000003,0.75692,2,2
PNC,2021-06-30,426250000.0,426000000.0,39.401408450704224,-4.014084507042254,35.38732394366197,-24.24413145539906,11.14319248826291,11.14319248826291,-1.5892018779342723,9.553990610328638,19.77699530516432,19.24413145539906,17.5,245.6361502347418,545.3028169014085,0.0,1113.6478873239437,880.4389671361503,2.89906103286385,70.14084507042253,987.1713615023474,0.0,43.64319248826291,-33.20657276995305,112.94131455399061,126.47652582159624,1113.6478873239437,19.880281690140844,3.624413145539906,-19.854460093896712,6.737089201877934,14.401408450704226,0.0,-91.04929577464789,-79.37793427230046,-5.147887323943662,-0.9906103286384976,-1.3591549295774648,64.88732394366197,-0.0892018779342723,14.767605633802816,70.14084507042253,0.0,0.28281,0.48841,0.15216,0.01728,0.0,7.8051699999999995,0.06298,19.23284,19.24413,39.3783,126.33196000000001,0.0,5.14487,2,2
SCHW,2021-06-30,1577750000.0,1584500000.0,8.702429788576838,0.0,8.702429788576838,-5.309561375828337,3.392868412748501,3.2899968444304197,-0.7731145471757652,2.5168822972546545,2.5168822972546545,2.318712527611234,30.408330703692016,241.35626380561692,16.043546860208266,1.9274218996528873,355.6055538024614,233.44777532344588,1.577784790154623,11.169454086462606,320.5194067529189,6.651309561375828,16.81918586304828,-3.472388766172294,14.533922372988325,35.08614704954244,355.6055538024614,2.5168822972546545,0.37929946355317135,-4.982644367308299,-2.967497633322815,-5.053960239823288,0.3250236667718523,-3.8674660776270118,-75.61565162511833,-0.9113284947933102,4.891763963395393,4.985168822972547,67.24708109813821,-13.422530766803408,3.7721678763016726,12.74723887661723,8.431050804670242,0.38988,0.26644,0.06609,0.006520000000000001,4.78132,9.13521,0.03585,2.32863,2.31871,8.73966,28.556490000000004,10.381969999999999,0.9152299999999999,2,4
SFBC,2021-06-30,2569953.0,2598350.0,14.137433371177863,-0.2597802451555795,13.877653126022283,-8.81520965227933,5.0624434737429524,5.066676929589932,-1.0614428387245751,4.005234090865357,4.005234090865357,4.005234090865357,103.75546019589355,13.675216964612158,234.164758404372,2.3564954682779455,360.47915022995363,314.3121596397714,0.6719649008024323,4.465141339696346,326.69848172878943,0.0,10.573248407643312,0.0,23.081955856601304,33.7806685011642,360.47915022995363,4.005234090865357,0.32174264437046585,117.27096041718784,-117.78705717089692,4.0706602266823175,-0.03117362941866954,3.9817576538957415,4.673735255065715,-0.7200723536090211,1.8046067696807588,-0.0296341909288587,71.15130756056729,79.89570304231532,5.384186118113418,5.137106240498778,-111.3726018434776,0.35809,0.28331,0.11857000000000001,0.01111,-27.806759999999997,9.67117,0.01425,4.0494900000000005,4.00523,14.29365,34.10218,-112.60323000000001,0.7280300000000001,2,2
STBA,2021-06-30,39007856.0,39049001.0,8.823887709700948,-2.9324949951984687,5.891392714502478,-4.758969377987416,1.1324233365150622,1.1324233365150622,-0.11544469473111489,1.0169786417839473,1.0169786417839473,1.0169786417839473,7.9000484545046366,40.55427691991403,181.00506591705124,1.401316259025423,238.9044216521698,201.69601778032683,3.3679222677169127,0.59622524017964,208.98616586887843,2.7333093617426987,12.931854517865899,-1.779226054976413,18.738456330803444,29.918255783291357,238.9044216521698,2.515659747607884,0.29844553513673755,2.810673696876394,-2.4608055914157703,5.212860631184905,-0.12038720273535294,-0.5398857707012786,-1.411482972381291,-1.123537065647339,-12.787164516705563,-0.004251069060639989,8.586775369746334,12.388153028549949,3.5945605881185028,3.964147507896553,1.4934056827727809,0.12834,0.11525,0.03399,0.00426,0.59364,6.985239999999999,0.01659,1.01805,1.01698,8.8332,29.94981,1.68406,1.1247200000000002,2,2
TFC,2021-06-30,1347403500.0,1358635750.0,16.616668595685045,-1.09668835079601,15.519980244889037,-10.267652680271368,5.252327564617669,4.423555025693973,-0.8155239548201201,3.6080310708738526,3.6058229735232565,3.335699064300347,3.7515573986625923,95.86822663837603,210.394139856838,2.787354888902342,380.92402617846614,291.14646806548404,4.334495099219934,27.787433092350174,330.9650875887816,5.243495175215285,30.97518963416059,0.0,14.856078974809842,49.95893858968454,380.92402617846614,3.6080310708738526,1.1437944276087244,-0.032385427808741235,-3.7729023397183536,2.0432260817514925,-0.33121460258939894,21.26103335643862,-15.469930038275528,-2.0351297247993068,-24.788100857790617,1.466912673245938,10.323591146486466,-3.103112810037569,6.396121992226393,32.12192819157011,3.107529004738761,0.31609,0.20074,0.06677000000000001,0.008759999999999999,0.9316,6.624739999999999,0.08433,3.3635099999999998,3.3357,16.75519,45.0882,3.1334299999999997,2.0521,2,2
TFSL,2021-06-30,276239697.0,277960923.0,1.0783602125252691,0.021585768010994842,1.0999459805362641,-0.7049012425390456,0.3950447379972184,0.3950447379972184,-0.07691009142317462,0.3181346465740438,0.3181346465740438,0.3181346465740438,2.393861672419328,2.3285467360460594,45.62378000162275,0.1433474877330149,52.038911958858336,33.236366106037146,0.33856557599645043,14.688938847709899,45.910456988948766,0.0,6.145061620766024,-2.7572472840004205,3.055803638988492,6.128454969909566,52.038911958858336,0.3181346465740438,0.13900874836280494,-0.08903050016134822,-0.007652154759897671,0.37125362402110024,-0.00815942030815605,2.92952329849617,3.065157471793256,-0.20300335525940097,-2.8393703383982505,3.597628001832473e-06,-2.1667398190356417,1.2696712767787146,0.5340534863600234,0.33856557599645043,0.5951520027151442,0.36634,0.29502,0.051910000000000005,0.00611,1.8707599999999998,7.49136,0.006509999999999999,0.32011999999999996,0.31813,1.0850799999999998,6.16664,0.5988600000000001,0.20427,2,2
